Taxonomy	D4M31	D4M32	D4M33	D4M34	D4M35	D4M36	D4M37	D4M38	D4M39	D4M40	D5M31	D5M32	D5M33	D5M34	D5M35	D5M37	D5M38	D5M39	D5M40	D6M31	D6M32	D6M33	D6M34	D6M35	D6M36	D6M37	D6M38	D6M39	D6M40	D9M31	D9M32	D9M33	D9M34	D9M35	D9M36	D9M37	D9M38	D9M39	D9M40	D12M31	D12M32	D12M33	D12M34	D12M35	D12M36	D12M37	D12M38	D12M39	D12M40	Tax_detail
Enterobacterales	0.0113604544181767	0.0239209568382735	0.0080003200128005	0.0772430897235889	0.030601224048962	0.0146405856234249	0.0116004640185607	0.0203208128325133	0.0181207248289932	0.0030001200048001	0.0191607664306572	0.0212008480339214	0.0103204128165127	0.0214808592343694	0.015120604824193	0.0357614304572183	0.0259610384415377	0.0241609664386575	0.0098403936157446	0.0040801632065282	0.0074002960118404	0.014920596823873	0.0048001920076803	0.0064402576103044	0.0234409376375055	0.0299211968478739	0.0124004960198408	0.0121604864194568	0.0110404416176647	0.0018000720028801	0.0070402816112644	0.0017600704028161	0.0018000720028801	0.0028001120044801	0.0041601664066562	0.0019600784031361	0.0040001600064002	0.0028001120044801	0.0021200848033921	0.0026401056042241	0.0093603744149766	0.0029601184047361	0.0027201088043521	0.000680027201088	0.000960038401536	0.0015600624024961	0.0096403856154246	0.001440057602304	0.0010000400016	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;
Oscillospirales_2	0.0387215488619545	0.0197207888315533	0.0172406896275851	0.0063602544101764	0.0142805712228489	0.0120004800192008	0.0060002400096003	0.0133605344213769	0.0107204288171527	0.0058002320092803	0.0175607024280971	0.0108404336173447	0.0068002720108804	0.0276411056442258	0.0245609824392976	0.0131205248209928	0.0126005040201608	0.0108404336173447	0.0168006720268811	0.0071202848113924	0.0120404816192648	0.0129605184207368	0.0142005680227209	0.0165206608264331	0.0120804832193288	0.0091203648145925	0.0077203088123524	0.0092803712148485	0.0144805792231689	0.0056002240089603	0.0136805472218889	0.0054002160086403	0.0046401856074243	0.0063202528101124	0.0040801632065282	0.0070002800112004	0.0103204128165127	0.0084003360134405	0.015640625625025	0.0048401936077443	0.0081603264130565	0.0044401776071042	0.0094403776151046	0.0079203168126725	0.0035201408056322	0.0032001280051202	0.0050002000080003	0.0054402176087043	0.0040801632065282	k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__Oscillospirales;
Oscillospirales_3	0.0196407856314253	0.0074402976119044	0.0042001680067202	0.0041201648065922	0.0424816992679707	0.0120404816192648	0.000240009600384	0.0040801632065282	0.000320012800512	0.0036401456058242	0.0166806672266891	0.0043601744069762	0.0016400656026241	0.0037201488059522	0.0042801712068482	0.0113604544181767	0.0332413296531861	0.0300412016480659	0.0564822592903716	0.014920596823873	0.0061602464098563	0.0051602064082563	0.0059202368094723	0.0115604624184967	0.0035201408056322	0.0035201408056322	0.0024800992039681	0.0096403856154246	0.0064002560102404	0.0333213328533141	0.0138805552222089	0.0375615024600984	0.0173206928277131	0.0071602864114564	0.0032801312052482	0.0050002000080003	0.0079203168126725	0.0052002080083203	0.0044001760070402	0.0206008240329613	0.0094803792151686	0.0378815152606104	0.0180807232289292	0.0143205728229129	0.0026401056042241	0.0022800912036481	0.0036001440057602	0.0055202208088323	0.0024000960038401	k__Bacteria;p__unidentified_Bacteria;c__Clostridia;o__Oscillospirales;
Acholeplasmatales	0.0070002800112004	0.0075603024120964	0.0036001440057602	0.0057202288091523	0.0238009520380815	0.0046801872074883	0.0093603744149766	0.001280051202048	0.000160006400256	0.0	0.000720028801152	0.000360014400576	0.00040001600064	0.0101204048161926	0.000360014400576	0.0079203168126725	0.0079603184127365	0.0070402816112644	0.0214408576343054	0.001360054402176	0.0017200688027521	0.0053602144085763	0.0028801152046081	0.0034801392055682	0.00080003200128	0.0051602064082563	0.0017600704028161	0.001160046401856	0.001080043201728	0.0028801152046081	0.0032001280051202	0.0234409376375055	0.0026801072042881	0.0050802032081283	0.0016400656026241	0.0410016400656026	0.015320612824513	0.0022800912036481	0.0127205088203528	0.0030401216048641	0.000960038401536	0.0124404976199048	0.0040801632065282	0.0032001280051202	0.000240009600384	0.000880035201408	0.00060002400096	4.00016000640026e-05	0.000240009600384	k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;
Clostridiales	0.0	0.0	0.0	0.0352814112564503	0.000280011200448	0.00020000800032	8.00032001280051e-05	0.000480019200768	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;
Clostridia_vadinBB60_group	0.0045201808072322	0.0069202768110724	0.0083603344133765	0.0072002880115204	0.00140005600224	0.0081203248129925	0.0086403456138245	0.0114804592183687	0.000480019200768	0.0038401536061442	0.0062802512100484	0.0052002080083203	0.0286011440457618	0.0045201808072322	0.0053202128085123	0.0074002960118404	0.0098803952158086	0.0095203808152326	0.0058802352094083	0.0032001280051202	0.0037201488059522	0.0097203888155526	0.0075603024120964	0.0026801072042881	0.000920036801472	0.0112004480179207	0.0090403616144645	0.0048801952078083	0.0072002880115204	0.0074402976119044	0.0141605664226569	0.0058002320092803	0.0055202208088323	0.0050002000080003	0.0016800672026881	0.0105204208168327	0.0084803392135685	0.0028001120044801	0.0067602704108164	0.0101204048161926	0.0090003600144005	0.0079603184127365	0.0082403296131845	0.0024400976039041	0.000240009600384	0.00060002400096	0.000480019200768	8.00032001280051e-05	0.000880035201408	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;
Pseudomonadales	0.0	0.0	0.0	0.015720628825153	0.000160006400256	4.00016000640026e-05	0.00080003200128	0.001480059202368	0.0027201088043521	0.0	0.0	0.0	8.00032001280051e-05	0.000120004800192	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0029601184047361	0.0020000800032001	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0035601424056962	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;
Leptolyngbyales	0.0	0.0	0.0	0.0202808112324493	0.0030801232049282	0.0	0.0	0.000360014400576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__unidentified_Bacteria;c__Cyanobacteriia;o__Leptolyngbyales;
Cytophagales	0.0	0.0	0.0	0.0196407856314253	0.000560022400896	0.000360014400576	4.00016000640026e-05	0.001080043201728	0.000160006400256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;
Burkholderiales	0.0	0.0	0.0	0.0174806992279691	0.0019200768030721	0.00120004800192	0.000240009600384	0.0041601664066562	0.001480059202368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120004800192	0.00020000800032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020000800032	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;
Leptolyngbyales_2	0.0	0.0	0.0	0.0137605504220169	0.000120004800192	0.0	0.0	0.000840033601344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;
Methanobacteriales	0.0	0.0	0.0	0.0120004800192008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;
Cyanobacteriales	0.0	0.0	0.0	0.0102404096163847	0.00020000800032	0.0	0.0	0.0019200768030721	0.000160006400256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;
Coriobacteriales	0.0029201168046721	0.0043201728069122	0.0053202128085123	0.001360054402176	0.0081203248129925	0.00040001600064	0.000640025601024	0.001080043201728	0.0020000800032001	0.000960038401536	0.00060002400096	0.0017600704028161	0.000560022400896	0.00060002400096	0.001080043201728	0.001080043201728	0.0022000880035201	0.0017200688027521	0.0010000400016	0.000920036801472	0.00140005600224	0.00120004800192	0.0018800752030081	0.0022800912036481	0.000560022400896	0.000880035201408	0.001280051202048	0.001440057602304	0.0010000400016	0.0016800672026881	0.0031201248049922	0.0019600784031361	0.0030801232049282	0.0025601024040961	0.0071602864114564	0.0039201568062722	0.0064002560102404	0.0064802592103684	0.0051602064082563	0.0022400896035841	0.0024800992039681	0.0023200928037121	0.0024800992039681	0.0018800752030081	0.0036001440057602	0.0054402176087043	0.0098803952158086	0.0049201968078723	0.0034401376055042	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;
Rickettsiales	0.0	0.0	0.0	0.0096403856154246	8.00032001280051e-05	4.00016000640026e-05	0.0	0.00020000800032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;
Saccharimonadales	0.0	0.0	0.0	0.0023200928037121	0.0	0.0	4.00016000640026e-05	0.00020000800032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	8.00032001280051e-05	0.0	0.0	0.0080403216128645	0.0	0.0	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.00020000800032	0.000240009600384	4.00016000640026e-05	0.00040001600064	0.000720028801152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00032001280051e-05	0.0	8.00032001280051e-05	k__Bacteria;p__unidentified_Bacteria;c__Saccharimonadia;o__Saccharimonadales;
Christensenellales	0.001360054402176	0.000920036801472	0.00040001600064	0.0060802432097283	0.001240049601984	0.000360014400576	0.000640025601024	0.0010000400016	0.000680027201088	0.000960038401536	0.000280011200448	0.000160006400256	0.000240009600384	0.000280011200448	0.000160006400256	0.000560022400896	0.000360014400576	0.000480019200768	0.000280011200448	0.000120004800192	0.00020000800032	0.000240009600384	0.000560022400896	0.000280011200448	0.00020000800032	0.000480019200768	0.000280011200448	0.000360014400576	0.000280011200448	0.000440017600704	0.000920036801472	0.000120004800192	0.000280011200448	0.000240009600384	0.000160006400256	0.000480019200768	0.00060002400096	0.001160046401856	0.000640025601024	0.000480019200768	0.000560022400896	0.000320012800512	0.000320012800512	0.00020000800032	0.000120004800192	0.00020000800032	0.000280011200448	0.001080043201728	0.000280011200448	k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;
Erysipelotrichales_2	0.0	0.0	4.00016000640026e-05	0.000920036801472	0.000160006400256	0.0048001920076803	0.0060802432097283	0.0029201168046721	0.001120044801792	0.001120044801792	0.0	8.00032001280051e-05	0.000120004800192	4.00016000640026e-05	0.00020000800032	4.00016000640026e-05	4.00016000640026e-05	4.00016000640026e-05	0.0	0.000320012800512	0.000240009600384	0.000440017600704	0.000360014400576	0.00020000800032	0.000840033601344	0.0025601024040961	0.0025201008040321	0.001240049601984	0.0043201728069122	0.000320012800512	0.000640025601024	0.000640025601024	0.000520020800832	0.0016800672026881	0.000160006400256	0.0023600944037761	0.0024800992039681	0.000560022400896	0.0016800672026881	0.000560022400896	0.000680027201088	0.001160046401856	0.000360014400576	0.000680027201088	0.0	0.000160006400256	0.000760030401216	0.000160006400256	0.000560022400896	k__Bacteria;p__unidentified_Bacteria;c__Bacilli;o__Erysipelotrichales;
Gemmatimonadales	0.0	0.0	0.0	0.0049601984079363	8.00032001280051e-05	8.00032001280051e-05	4.00016000640026e-05	0.00040001600064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Gemmatimonadetes;c__unidentified_Gemmatimonadetes;o__Gemmatimonadales;
Spirochaetales	0.0	0.0	0.0	0.0046801872074883	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;
Micrococcales	8.00032001280051e-05	0.0	0.0	0.0045601824072962	4.00016000640026e-05	0.000160006400256	0.0	0.0032001280051202	0.00040001600064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Micrococcales;
Peptostreptococcales-Tissierellales	0.000480019200768	0.000240009600384	8.00032001280051e-05	0.0044801792071682	0.000280011200448	0.0	4.00016000640026e-05	0.000320012800512	0.0028801152046081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	4.00016000640026e-05	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.00020000800032	4.00016000640026e-05	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;
Rhodobacterales	0.0	0.0	0.0	0.0044001760070402	0.000320012800512	8.00032001280051e-05	0.0018000720028801	0.0018400736029441	0.000440017600704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;
Clostridia_UCG-014	0.0	0.0	4.00016000640026e-05	0.0042401696067842	8.00032001280051e-05	4.00016000640026e-05	4.00016000640026e-05	0.0	4.00016000640026e-05	4.00016000640026e-05	8.00032001280051e-05	4.00016000640026e-05	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.000160006400256	0.0	0.0	0.0	0.000240009600384	0.0	4.00016000640026e-05	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;
Bifidobacteriales	0.0	0.0	0.0	0.0036401456058242	0.00040001600064	0.0	0.0	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Bifidobacteriales;
Sphingobacteriales	0.0	0.0	0.0	0.0034001360054402	0.00020000800032	0.001440057602304	4.00016000640026e-05	0.001240049601984	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;
