Taxonomy	D4M31	D4M32	D4M33	D4M34	D4M35	D4M36	D4M37	D4M38	D4M39	D4M40	D5M31	D5M32	D5M33	D5M34	D5M35	D5M37	D5M38	D5M39	D5M40	D6M31	D6M32	D6M33	D6M34	D6M35	D6M36	D6M37	D6M38	D6M39	D6M40	D9M31	D9M32	D9M33	D9M34	D9M35	D9M36	D9M37	D9M38	D9M39	D9M40	D12M31	D12M32	D12M33	D12M34	D12M35	D12M36	D12M37	D12M38	D12M39	D12M40	Tax_detail
Epipyxis_sp_PR26KG	0.0	0.0	0.0	0.0016000640025601	0.000640025601024	0.0063202528101124	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__unidentified_Chloroplast;g__unidentified_Chloroplast;s__Epipyxis_sp_PR26KG;
Acutalibacter_muris	0.0024000960038401	0.001480059202368	0.0041201648065922	0.000680027201088	0.000480019200768	8.00032001280051e-05	0.000360014400576	0.0035201408056322	8.00032001280051e-05	4.00016000640026e-05	0.000320012800512	0.00020000800032	0.000240009600384	0.0022000880035201	0.0032401296051842	0.000440017600704	0.0026801072042881	0.0024000960038401	0.000640025601024	0.000520020800832	0.00020000800032	0.001360054402176	0.001120044801792	0.000440017600704	0.000160006400256	0.000360014400576	0.000680027201088	0.000480019200768	0.000240009600384	0.00040001600064	0.00040001600064	0.000240009600384	0.000480019200768	0.000280011200448	8.00032001280051e-05	0.000360014400576	0.001120044801792	0.000680027201088	0.000720028801152	0.00040001600064	0.000160006400256	0.000120004800192	0.000880035201408	0.000440017600704	4.00016000640026e-05	0.00020000800032	0.000240009600384	8.00032001280051e-05	0.000160006400256	k__Bacteria;p__Firmicutes;c__unidentified_Firmicutes;o__Oscillospirales;f__Ruminococcaceae;g__unidentified_Ruminococcaceae;s__Acutalibacter_muris;
Faecalibacterium_prausnitzii	0.0	0.0	0.0	0.001360054402176	0.0010000400016	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium_prausnitzii;
Pseudoalteromonas_donghaensis	0.0	0.0	4.00016000640026e-05	0.0078003120124805	0.0	0.0	0.0	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_donghaensis;
Trichinella_pseudospiralis	0.000320012800512	4.00016000640026e-05	0.0	0.0	0.0	0.000160006400256	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.000320012800512	8.00032001280051e-05	4.00016000640026e-05	0.000120004800192	4.00016000640026e-05	0.0010000400016	8.00032001280051e-05	0.000160006400256	0.000160006400256	0.0	0.000120004800192	0.000120004800192	8.00032001280051e-05	0.000760030401216	4.00016000640026e-05	0.0067202688107524	0.000320012800512	0.00120004800192	0.000360014400576	8.00032001280051e-05	8.00032001280051e-05	0.000160006400256	0.000240009600384	0.000160006400256	0.0	0.0027601104044161	0.000120004800192	0.000240009600384	0.000240009600384	0.000240009600384	0.000160006400256	4.00016000640026e-05	0.0	0.0	0.000160006400256	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group;s__Trichinella_pseudospiralis;
Bacteroides_plebeius	0.0	0.0	0.0	0.0	0.000360014400576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_plebeius;
Lactobacillus_sp_Mbhoto3	0.0	0.0	0.0	0.0055602224088963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Apilactobacillus;s__Lactobacillus_sp_Mbhoto3;
Romboutsia_ilealis	0.0	0.0	0.0	0.0040801632065282	0.000280011200448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia_ilealis;
Bifidobacterium_commune	0.0	0.0	0.0	0.0036401456058242	0.0	0.0	0.0	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__unidentified_Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_commune;
Clostridium_sp_Culture-54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00120004800192	0.0030801232049282	0.0032001280051202	0.000160006400256	0.000160006400256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	8.00032001280051e-05	0.00020000800032	8.00032001280051e-05	0.0	0.0	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.001480059202368	8.00032001280051e-05	0.0	k__Bacteria;p__unidentified_Bacteria;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__unidentified_Lachnospiraceae;s__Clostridium_sp_Culture-54;
Turicibacter_sp_H121	0.0	0.0	0.0	0.0029601184047361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__Turicibacter_sp_H121;
Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_pneumoniae;
Floricoccus_penangensis	0.0	0.0	0.0	0.0029201168046721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Floricoccus;s__Floricoccus_penangensis;
Bacillus_thermoamylovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001120044801792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000280011200448	0.000120004800192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040001600064	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_thermoamylovorans;
Lactobacillus_murinus	0.000240009600384	0.000120004800192	0.0	0.0028401136045441	8.00032001280051e-05	0.0	0.000120004800192	0.000120004800192	8.00032001280051e-05	0.0	0.00060002400096	0.00080003200128	0.0016400656026241	0.00020000800032	0.000840033601344	0.000160006400256	0.000160006400256	0.00020000800032	4.00016000640026e-05	0.0	8.00032001280051e-05	0.0	4.00016000640026e-05	4.00016000640026e-05	0.00020000800032	8.00032001280051e-05	0.000120004800192	4.00016000640026e-05	0.0	8.00032001280051e-05	8.00032001280051e-05	8.00032001280051e-05	4.00016000640026e-05	0.000120004800192	0.000280011200448	0.0	8.00032001280051e-05	4.00016000640026e-05	0.0	8.00032001280051e-05	0.0	8.00032001280051e-05	0.000120004800192	0.0	0.0	0.000120004800192	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_murinus;
Clostridium_estertheticum	0.0	0.0	0.0	0.0023200928037121	8.00032001280051e-05	8.00032001280051e-05	0.0	0.000320012800512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13;s__Clostridium_estertheticum;
Bacteroides_thetaiotaomicron	0.000320012800512	0.00080003200128	0.0021600864034561	4.00016000640026e-05	0.001320052802112	0.000320012800512	0.000240009600384	0.00040001600064	0.000120004800192	0.000280011200448	4.00016000640026e-05	0.000120004800192	4.00016000640026e-05	4.00016000640026e-05	4.00016000640026e-05	0.000120004800192	0.0	4.00016000640026e-05	4.00016000640026e-05	0.0010000400016	0.000520020800832	0.000640025601024	0.000440017600704	0.000760030401216	0.00020000800032	0.000160006400256	0.000360014400576	0.00020000800032	0.000360014400576	0.000480019200768	0.00020000800032	0.000280011200448	0.000440017600704	0.000520020800832	0.000320012800512	0.000280011200448	0.00060002400096	0.00040001600064	0.000160006400256	0.000320012800512	4.00016000640026e-05	0.00020000800032	8.00032001280051e-05	0.00040001600064	0.000440017600704	0.000720028801152	0.000680027201088	0.000240009600384	0.0016000640025601	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_thetaiotaomicron;
Moraxella_osloensis	0.0	0.0	0.0	0.0021200848033921	0.0	0.0	4.00016000640026e-05	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00032001280051e-05	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__Moraxella_osloensis;
Clostridium_butyricum	0.0	0.0	0.0	0.0019200768030721	4.00016000640026e-05	8.00032001280051e-05	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_butyricum;
Lactobacillus_salivarius	0.0	0.0	0.0	0.0018400736029441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Lactobacillus_salivarius;
Lachnoclostridium_phocaeense	0.0	0.0	0.0	0.0017200688027521	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Lachnoclostridium_phocaeense;
Herbaspirillum_huttiense	0.0	0.0	0.0	0.0016800672026881	0.0	0.0	0.0	4.00016000640026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum;s__Herbaspirillum_huttiense;
Actinomycetales_bacterium	0.0	0.0	0.0	0.0016400656026241	0.0	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__unidentified_Bacteria;c__unidentified_Bacteria;o__Frankiales;f__unidentified_Frankiales;g__unidentified_Frankiales;s__Actinomycetales_bacterium;
Eubacterium_coprostanoligenes	0.0	0.0	0.0	0.0016000640025601	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__unidentified_[Eubacterium]_coprostanoligenes_group;s__Eubacterium_coprostanoligenes;
Bacteroides_uniformis	0.0	0.0	0.0	0.000160006400256	8.00032001280051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_uniformis;
Colwellia_rossensis	0.0	0.0	0.0	0.0	0.0	0.0	0.000160006400256	0.0010000400016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Colwelliaceae;g__Colwellia;s__Colwellia_rossensis;
